Date,Close/Last,Volume,Open,High,Low
04/22/2021,$4.8413,34132026,$4.7381,$4.8651,$4.6429
04/21/2021,$4.7063,12791595,$4.5794,$4.7063,$4.508
04/20/2021,$4.5873,31231103,$4.6587,$4.6587,$4.5397
04/19/2021,$4.6508,30203057,$4.5714,$4.7143,$4.5357
04/16/2021,$4.619,25903206,$4.5556,$4.6429,$4.4524
04/15/2021,$4.5714,24115921,$4.6032,$4.6291,$4.5079
04/14/2021,$4.50,26244918,$4.4286,$4.5611,$4.4246
04/13/2021,$4.4286,36270070,$4.2698,$4.4841,$4.2579
04/12/2021,$4.2937,24099516,$4.3968,$4.4048,$4.2461
04/09/2021,$4.3492,25586732,$4.2937,$4.3651,$4.2579
04/08/2021,$4.3492,27554033,$4.373,$4.4127,$4.2937
04/07/2021,$4.3016,41720653,$4.2857,$4.3889,$4.2302
04/06/2021,$4.2302,29234734,$4.119,$4.2619,$4.119
04/05/2021,$4.0873,32843021,$4.1667,$4.2137,$4.0556
04/01/2021,$4.0556,30105570,$4.254,$4.2778,$4.0265
03/31/2021,$4.2381,32377854,$4.1032,$4.246,$4.1032
03/30/2021,$4.0476,24068482,$3.9841,$4.0794,$3.9167
03/29/2021,$3.9683,33988827,$3.9206,$4.0317,$3.9048
03/26/2021,$3.9524,25874692,$3.8968,$4.0278,$3.8175
03/25/2021,$3.7937,26882742,$3.746,$3.8452,$3.6746
03/24/2021,$3.746,15489054,$3.8254,$3.9048,$3.7302
03/23/2021,$3.8016,17948599,$3.9603,$3.9921,$3.754
03/22/2021,$3.9683,14966771,$3.9365,$4.0079,$3.8675
03/19/2021,$4.1032,18711189,$4.0952,$4.1587,$3.9921
03/18/2021,$4.0238,15093867,$4.1429,$4.204,$4.0079
03/17/2021,$4.1111,14612837,$4.00,$4.1667,$4.00
03/16/2021,$4.0556,14465694,$4.0635,$4.1111,$3.9842
03/15/2021,$3.9921,10870132,$3.8968,$3.9921,$3.8254
03/12/2021,$3.8968,10717593,$3.9683,$4.0079,$3.8675
03/11/2021,$3.9921,16923904,$3.9365,$4.00,$3.873
03/10/2021,$3.746,12615536,$3.6984,$3.7698,$3.6349
03/09/2021,$3.7222,18351345,$3.6429,$3.8413,$3.5652
03/08/2021,$3.6667,15895681,$3.8651,$3.9325,$3.6508
03/05/2021,$3.881,13502109,$3.7698,$3.8889,$3.7222
03/04/2021,$3.746,16824893,$3.873,$3.9524,$3.7063
03/03/2021,$3.7857,13153026,$3.7619,$3.8333,$3.627
03/02/2021,$3.7778,13053575,$3.6587,$3.8095,$3.6282
03/01/2021,$3.754,10425573,$3.7619,$3.8651,$3.6825
02/26/2021,$3.6349,11362800,$3.7857,$3.7857,$3.6151
02/25/2021,$3.7222,10509080,$3.9841,$4.008,$3.6905
02/24/2021,$3.9762,17823405,$3.873,$4.00,$3.8571
02/23/2021,$3.754,10110808,$3.6111,$3.7659,$3.5317
02/22/2021,$3.6032,10813825,$3.4127,$3.7063,$3.3889
02/19/2021,$3.6746,9740572,$3.5873,$3.6746,$3.5873
02/18/2021,$3.5476,5389726,$3.6032,$3.619,$3.5159
02/17/2021,$3.5635,6694548,$3.6111,$3.6429,$3.5516
02/16/2021,$3.619,3451625,$3.6111,$3.6667,$3.5873
02/12/2021,$3.5714,4506506,$3.5238,$3.5952,$3.4921
02/11/2021,$3.5476,6293089,$3.5635,$3.6082,$3.5079
02/10/2021,$3.4683,5339933,$3.5476,$3.5556,$3.4315
02/09/2021,$3.5635,4769831,$3.5079,$3.5714,$3.4379
02/08/2021,$3.5556,6439539,$3.5873,$3.6508,$3.5119
02/05/2021,$3.5635,9340268,$3.4286,$3.6111,$3.4206
02/04/2021,$3.381,6788419,$3.4603,$3.4841,$3.373
02/03/2021,$3.4603,6096122,$3.4683,$3.5278,$3.4365
02/02/2021,$3.3968,5305448,$3.4444,$3.4524,$3.3651
02/01/2021,$3.373,5286138,$3.4048,$3.4206,$3.3016
01/29/2021,$3.3651,7348241,$3.4206,$3.4683,$3.3254
01/28/2021,$3.5476,6098780,$3.4444,$3.5714,$3.4048
01/27/2021,$3.4286,8588548,$3.4524,$3.5397,$3.3583
01/26/2021,$3.5635,8935420,$3.6825,$3.7024,$3.5437
01/25/2021,$3.5635,4433527,$3.6825,$3.6905,$3.5079
01/22/2021,$3.6746,5686880,$3.5952,$3.6825,$3.5873
01/21/2021,$3.6825,4206121,$3.746,$3.754,$3.6627
01/20/2021,$3.6984,8815479,$3.7698,$3.7897,$3.6984
01/19/2021,$3.7937,28606674,$3.8651,$3.8889,$3.7063
01/15/2021,$3.8651,12162362,$4.0556,$4.0635,$3.8413
01/14/2021,$4.2302,6906544,$4.0794,$4.2341,$4.0556
01/13/2021,$3.9921,8512865,$4.00,$4.0476,$3.9366
01/12/2021,$4.0952,7518540,$4.0794,$4.1508,$4.0476
01/11/2021,$4.0952,7456327,$4.1111,$4.1984,$4.0714
01/08/2021,$4.2937,4726152,$4.3016,$4.3413,$4.1825
01/07/2021,$4.3016,9551359,$4.3254,$4.3333,$4.2302
01/06/2021,$4.1984,10313162,$4.0317,$4.3016,$4.0159
01/05/2021,$4.0079,6436864,$3.9048,$4.0437,$3.869
01/04/2021,$3.9286,9170049,$3.9048,$3.9602,$3.8175
12/31/2020,$3.7063,1715016,$3.7698,$3.7778,$3.6984
12/30/2020,$3.7619,4161253,$3.7143,$3.7937,$3.7103
12/29/2020,$3.7381,5115356,$3.7302,$3.8254,$3.6905
12/28/2020,$3.6587,3425611,$3.6905,$3.6905,$3.6111
12/24/2020,$3.6905,916981,$3.6825,$3.6984,$3.6429
12/23/2020,$3.6905,2204427,$3.6905,$3.7287,$3.6587
12/22/2020,$3.6984,3603170,$3.7381,$3.754,$3.6429
12/21/2020,$3.7857,6381037,$3.7143,$3.8373,$3.7063
12/18/2020,$3.881,6226946,$3.8889,$3.9325,$3.8571
12/17/2020,$3.8095,5354904,$3.8175,$3.8849,$3.7857
12/16/2020,$3.7143,2920875,$3.6746,$3.7262,$3.6296
12/15/2020,$3.7302,4103227,$3.6905,$3.746,$3.6524
12/14/2020,$3.5476,3989766,$3.5952,$3.6111,$3.5079
12/11/2020,$3.6111,3370753,$3.6111,$3.6349,$3.5794
12/10/2020,$3.6508,8513118,$3.5079,$3.6746,$3.4881
12/09/2020,$3.4444,16451555,$3.5873,$3.6032,$3.4365
12/08/2020,$3.5635,5184068,$3.5714,$3.6429,$3.5556
12/07/2020,$3.619,7040309,$3.5952,$3.6825,$3.5794
12/04/2020,$3.5794,10074028,$3.5079,$3.6111,$3.50
12/03/2020,$3.4683,9823343,$3.5476,$3.5476,$3.4524
12/02/2020,$3.5476,6983604,$3.5556,$3.6032,$3.5238
12/01/2020,$3.627,7658964,$3.4921,$3.6508,$3.4841
11/30/2020,$3.3413,5036486,$3.4048,$3.4087,$3.3294
11/27/2020,$3.3571,2070487,$3.3889,$3.4167,$3.3492
11/25/2020,$3.381,7513884,$3.3413,$3.4206,$3.3175
11/24/2020,$3.3571,9004454,$3.254,$3.3889,$3.254
11/23/2020,$3.2143,2885746,$3.1825,$3.2381,$3.1786
11/20/2020,$3.1587,4564446,$3.1429,$3.1905,$3.1429
11/19/2020,$3.1667,3964313,$3.1349,$3.2024,$3.1133
11/18/2020,$3.1032,4088960,$3.1984,$3.2183,$3.0952
11/17/2020,$3.1905,6733141,$3.0952,$3.2183,$3.0595
11/16/2020,$3.0714,5442632,$3.0635,$3.0873,$3.0278
11/13/2020,$3.0397,3261268,$3.00,$3.0556,$2.9683
11/12/2020,$3.0159,4448044,$3.0794,$3.123,$2.9762
11/11/2020,$3.0635,4264625,$3.119,$3.127,$3.0595
11/10/2020,$3.0397,13716763,$3.1508,$3.1984,$3.0317
11/09/2020,$3.246,7766723,$3.381,$3.3929,$3.2183
11/06/2020,$3.3254,7012007,$3.2063,$3.3333,$3.1905
11/05/2020,$3.2063,7372858,$3.119,$3.2302,$3.1111
11/04/2020,$3.0873,5825203,$3.1587,$3.1634,$3.0714
11/03/2020,$3.1984,9645645,$3.119,$3.2222,$3.1071
11/02/2020,$3.0873,3428997,$3.0635,$3.127,$3.0556
10/30/2020,$3.0238,9896907,$3.0714,$3.0754,$2.9802
10/29/2020,$3.1032,5517259,$3.00,$3.131,$2.97
10/28/2020,$3.0476,11947220,$3.1667,$3.1825,$3.0397
10/27/2020,$3.3333,12392687,$3.2698,$3.3651,$3.254
10/26/2020,$3.254,2920365,$3.2698,$3.3095,$3.2081
10/23/2020,$3.2857,5601266,$3.246,$3.3095,$3.2183
10/22/2020,$3.2619,6806439,$3.2857,$3.3254,$3.254
10/21/2020,$3.2381,2876955,$3.2381,$3.3016,$3.2302
10/20/2020,$3.2302,4518701,$3.2143,$3.2976,$3.2143
10/19/2020,$3.2063,8819825,$3.2381,$3.3294,$3.1706
10/16/2020,$3.2222,3666760,$3.2302,$3.2619,$3.1905
10/15/2020,$3.1905,4252358,$3.0556,$3.2222,$3.0476
10/14/2020,$3.127,5908945,$3.1508,$3.1584,$3.1111
10/13/2020,$3.1349,5897590,$3.0873,$3.1508,$3.0476
10/12/2020,$3.1349,2449776,$3.1429,$3.1587,$3.1071
10/09/2020,$3.1111,10255447,$3.1587,$3.1706,$3.0714
10/08/2020,$3.1508,7194575,$3.1508,$3.2024,$3.0952
10/07/2020,$3.1111,6965281,$3.1746,$3.2183,$3.1032
10/06/2020,$3.0476,7122396,$3.1349,$3.1508,$3.0159
10/05/2020,$3.1032,7006241,$2.9365,$3.1111,$2.9206
10/02/2020,$2.873,4632818,$2.8333,$2.9206,$2.8333
10/01/2020,$2.873,5188275,$2.9048,$2.9246,$2.8333
09/30/2020,$2.9365,6709579,$2.873,$2.9921,$2.873
09/29/2020,$2.7937,8528107,$2.8889,$2.9206,$2.7937
09/28/2020,$2.873,10797399,$2.9921,$3.0079,$2.8413
09/25/2020,$2.9127,5608328,$2.873,$2.9484,$2.869
09/24/2020,$2.9444,5780699,$2.9048,$3.00,$2.869
09/23/2020,$2.9206,5910035,$2.9365,$2.996,$2.9048
09/22/2020,$3.00,4709487,$3.0317,$3.0397,$2.9563
09/21/2020,$3.00,15629002,$3.0873,$3.1032,$2.9683
09/18/2020,$3.0952,9260214,$3.2381,$3.2698,$3.0794
09/17/2020,$3.2698,9227659,$3.1508,$3.3095,$3.127
09/16/2020,$3.2063,7608602,$3.1984,$3.25,$3.1468
09/15/2020,$3.2143,11163589,$3.0556,$3.246,$3.0556
09/14/2020,$3.0635,4624575,$3.0238,$3.0714,$2.9688
09/11/2020,$2.9603,5741839,$2.9921,$3.0873,$2.9563
09/10/2020,$2.9683,7102733,$3.0476,$3.123,$2.9524
09/09/2020,$3.0714,8109933,$3.0397,$3.119,$3.0317
09/08/2020,$2.9127,7782898,$2.881,$2.9603,$2.8452
09/04/2020,$2.9841,10863168,$2.9444,$3.0317,$2.8452
09/03/2020,$2.9206,7551952,$2.9444,$3.0079,$2.8651
09/02/2020,$2.9127,4439212,$2.9921,$2.9921,$2.873
09/01/2020,$2.9603,5726041,$2.8413,$2.9683,$2.8254
08/31/2020,$2.7778,3293136,$2.8571,$2.8571,$2.7698
08/28/2020,$2.881,4169727,$2.7698,$2.881,$2.7619
08/27/2020,$2.7698,5482435,$2.8016,$2.8016,$2.6929
08/26/2020,$2.7698,7577539,$2.8492,$2.8889,$2.7143
08/25/2020,$2.8333,5034125,$2.7778,$2.8333,$2.7302
08/24/2020,$2.8095,4217463,$2.8016,$2.8254,$2.7619
08/21/2020,$2.7937,8127668,$2.8413,$2.8492,$2.7421
08/20/2020,$2.9127,11098622,$2.7698,$2.9206,$2.746
08/19/2020,$2.873,12972065,$2.881,$2.9405,$2.8413
08/18/2020,$2.8492,11107624,$2.6825,$2.8571,$2.6746
08/17/2020,$2.5952,5639299,$2.6667,$2.7103,$2.5794
08/14/2020,$2.6349,4681307,$2.6349,$2.6587,$2.5952
08/13/2020,$2.6429,2939875,$2.6905,$2.7063,$2.631
08/12/2020,$2.6349,6336191,$2.6905,$2.7143,$2.5794
08/11/2020,$2.6587,7450035,$2.6984,$2.7381,$2.6508
08/10/2020,$2.6667,4645084,$2.6508,$2.6825,$2.6032
08/07/2020,$2.5873,8782759,$2.6349,$2.6667,$2.5397
08/06/2020,$2.6825,5074796,$2.7381,$2.75,$2.6667
08/05/2020,$2.7619,20256957,$2.754,$2.8571,$2.7381
08/04/2020,$2.627,7709732,$2.5873,$2.6468,$2.5556
08/03/2020,$2.619,12895583,$2.6508,$2.6786,$2.5913
07/31/2020,$2.6508,7095175,$2.6984,$2.7063,$2.6429
07/30/2020,$2.746,3694074,$2.7302,$2.7659,$2.6745
07/29/2020,$2.7619,5976387,$2.7778,$2.8095,$2.746
07/28/2020,$2.7302,5862324,$2.7143,$2.7607,$2.6944
07/27/2020,$2.7698,20274496,$2.6587,$2.7778,$2.6468
07/24/2020,$2.627,10860555,$2.4683,$2.6349,$2.4444
07/23/2020,$2.5079,8158487,$2.5952,$2.6111,$2.4841
07/22/2020,$2.619,9515166,$2.50,$2.619,$2.4762
07/21/2020,$2.4603,4761372,$2.4603,$2.4841,$2.4286
07/20/2020,$2.4365,3728426,$2.4206,$2.4524,$2.4048
07/17/2020,$2.4127,2839077,$2.4524,$2.4563,$2.4048
07/16/2020,$2.4206,3319890,$2.4365,$2.4484,$2.3968
07/15/2020,$2.4603,6535347,$2.5159,$2.5239,$2.4246
07/14/2020,$2.4921,15692808,$2.381,$2.5159,$2.3492
07/13/2020,$2.3968,6169343,$2.5079,$2.5397,$2.3889
07/10/2020,$2.4286,19977879,$2.381,$2.4444,$2.373
07/09/2020,$2.4048,14723427,$2.4127,$2.4286,$2.3333
07/08/2020,$2.3968,15886181,$2.3889,$2.4167,$2.3492
07/07/2020,$2.3333,11823333,$2.4127,$2.4127,$2.3214
07/06/2020,$2.4206,6950813,$2.4365,$2.4524,$2.3849
07/02/2020,$2.3492,7848169,$2.3651,$2.4167,$2.3333
07/01/2020,$2.3095,11474544,$2.3571,$2.3849,$2.2698
06/30/2020,$2.3492,6981780,$2.2698,$2.373,$2.246
06/29/2020,$2.2857,7104442,$2.254,$2.3095,$2.2103
06/26/2020,$2.1984,11045367,$2.2937,$2.3254,$2.1825
06/25/2020,$2.3651,7848023,$2.3651,$2.3889,$2.2698
06/24/2020,$2.3651,26101794,$2.3651,$2.4246,$2.2858
06/23/2020,$2.4048,20831025,$2.381,$2.5159,$2.374
06/22/2020,$2.2857,7676760,$2.3095,$2.373,$2.2698
06/19/2020,$2.2937,16985745,$2.3254,$2.4434,$2.2698
06/18/2020,$2.2619,11640095,$2.1825,$2.2698,$2.1429
06/17/2020,$2.246,8336266,$2.2381,$2.2937,$2.2063
06/16/2020,$2.2937,21830344,$2.254,$2.3016,$2.1746
06/15/2020,$2.119,8431668,$2.0317,$2.1548,$2.0167
06/12/2020,$2.1825,10026043,$2.1984,$2.25,$2.1111
06/11/2020,$2.0556,8520095,$2.2778,$2.2778,$2.0397
06/10/2020,$2.3175,14972416,$2.4365,$2.4484,$2.3095
06/09/2020,$2.4524,12997089,$2.4286,$2.4663,$2.4008
06/08/2020,$2.5556,18003270,$2.4683,$2.5635,$2.4603
06/05/2020,$2.4603,14524423,$2.5397,$2.5714,$2.4286
06/04/2020,$2.4048,11756758,$2.4048,$2.4524,$2.3413
06/03/2020,$2.4127,56033674,$2.2698,$2.4603,$2.2341
06/02/2020,$2.1825,9874193,$2.0873,$2.2143,$2.0873
06/01/2020,$2.00,6339429,$2.00,$2.0317,$1.9722
05/29/2020,$1.9841,9887287,$1.9762,$2.0159,$1.8968
05/28/2020,$2.00,12704139,$2.0238,$2.0397,$1.9206
05/27/2020,$2.0159,12093510,$1.8651,$2.0159,$1.8492
05/26/2020,$1.7778,12144878,$1.881,$1.896,$1.7619
05/22/2020,$1.6667,5813770,$1.6905,$1.6905,$1.6286
05/21/2020,$1.6984,9337004,$1.6984,$1.7619,$1.6508
05/20/2020,$1.6667,9822383,$1.6905,$1.7381,$1.6667
05/19/2020,$1.6508,7334969,$1.6746,$1.7143,$1.631
05/18/2020,$1.6667,13522496,$1.6032,$1.6825,$1.5952
05/15/2020,$1.5079,9541281,$1.5794,$1.6111,$1.4921
05/14/2020,$1.6111,24474882,$1.4841,$1.619,$1.4563
05/13/2020,$1.5556,8408460,$1.6587,$1.6587,$1.5357
05/12/2020,$1.6429,9792830,$1.746,$1.7698,$1.6349
05/11/2020,$1.7063,10650780,$1.7619,$1.7817,$1.6984
05/08/2020,$1.8175,31733566,$1.7619,$1.8373,$1.7421
05/07/2020,$1.6984,13475586,$1.6429,$1.7302,$1.6349
05/06/2020,$1.619,8006554,$1.619,$1.6746,$1.5476
05/05/2020,$1.6429,9070054,$1.6984,$1.7341,$1.627
05/04/2020,$1.6667,6008600,$1.6032,$1.6667,$1.5794
05/01/2020,$1.6349,2818321,$1.6667,$1.677,$1.5952
04/30/2020,$1.7063,6996321,$1.754,$1.7738,$1.6984
04/29/2020,$1.8413,8418406,$1.7857,$1.8849,$1.7857
04/28/2020,$1.7222,16335522,$1.6746,$1.7619,$1.6508
04/27/2020,$1.6111,8201602,$1.5952,$1.6429,$1.5476
04/24/2020,$1.5476,18022674,$1.6905,$1.6944,$1.5079
04/23/2020,$1.7143,9257754,$1.7222,$1.7976,$1.6984
04/22/2020,$1.7063,9359474,$1.7302,$1.7619,$1.6984
04/21/2020,$1.6984,7311789,$1.7143,$1.7302,$1.6349
04/20/2020,$1.746,15022350,$1.8095,$1.8492,$1.746
04/17/2020,$1.8571,8553840,$1.8254,$1.8889,$1.8016
04/16/2020,$1.7381,13546890,$1.746,$1.7619,$1.6667
04/15/2020,$1.7222,8380294,$1.6746,$1.746,$1.6508
04/14/2020,$1.7778,10636369,$1.7778,$1.8254,$1.7381
04/13/2020,$1.6984,16625586,$1.6349,$1.7302,$1.5873
04/09/2020,$1.6984,30984811,$1.7381,$1.7698,$1.6429
04/08/2020,$1.6984,16295315,$1.5794,$1.7222,$1.5556
04/07/2020,$1.5635,9796245,$1.5873,$1.6349,$1.5397
04/06/2020,$1.4603,16961301,$1.4524,$1.5317,$1.4127
04/03/2020,$1.373,9757573,$1.4524,$1.4683,$1.3492
04/02/2020,$1.4762,12802772,$1.4683,$1.5397,$1.4286
04/01/2020,$1.4048,14547998,$1.4683,$1.504,$1.4048
03/31/2020,$1.5159,46067641,$1.5317,$1.627,$1.50
03/30/2020,$1.4841,13142909,$1.5714,$1.5873,$1.4762
03/27/2020,$1.5873,13548654,$1.619,$1.6746,$1.5675
03/26/2020,$1.746,19355049,$1.7857,$1.8174,$1.6389
03/25/2020,$1.6667,24544699,$1.5635,$1.7143,$1.4841
03/24/2020,$1.5238,13532097,$1.4603,$1.5397,$1.4365
03/23/2020,$1.3651,14657479,$1.3889,$1.4167,$1.3095
03/20/2020,$1.4603,12279542,$1.6111,$1.6349,$1.4008
03/19/2020,$1.5317,13379335,$1.373,$1.619,$1.3333
03/18/2020,$1.4365,9367001,$1.5159,$1.6111,$1.3651
03/17/2020,$1.754,9980178,$1.7222,$1.8175,$1.6032
03/16/2020,$1.7063,9405080,$1.5476,$1.8332,$1.4841
03/13/2020,$2.0556,11054515,$2.0714,$2.0794,$1.7341
03/12/2020,$1.7778,20320234,$1.8016,$1.8611,$1.4444
03/11/2020,$2.1587,22030923,$2.3254,$2.381,$2.00
03/10/2020,$2.4127,15880347,$2.4206,$2.4444,$2.2302
03/09/2020,$2.2381,14996772,$2.4444,$2.5556,$2.2302
03/06/2020,$2.746,13732853,$2.746,$2.8312,$2.6825
03/05/2020,$2.9683,18191502,$3.0556,$3.0794,$2.8651
03/04/2020,$3.1825,15568875,$3.1587,$3.2143,$3.0556
03/03/2020,$3.0476,22431843,$3.1032,$3.1905,$2.9722
03/02/2020,$3.0556,19867856,$3.0317,$3.0992,$2.9524
02/28/2020,$2.9683,33860421,$2.8968,$2.9841,$2.8492
02/27/2020,$2.9683,15797804,$2.9762,$3.1429,$2.9563
02/26/2020,$3.0556,22100286,$3.2143,$3.2937,$3.0397
02/25/2020,$3.1825,19923082,$3.373,$3.381,$3.1667
02/24/2020,$3.3571,10011904,$3.2778,$3.373,$3.2381
02/21/2020,$3.4762,12164110,$3.4286,$3.5317,$3.3968
02/20/2020,$3.5317,12198743,$3.627,$3.6429,$3.5079
02/19/2020,$3.7381,19389560,$3.6349,$3.7778,$3.6349
02/18/2020,$3.7063,11168433,$3.6984,$3.7421,$3.6508
02/14/2020,$3.7857,6985780,$3.8333,$3.8333,$3.7143
02/13/2020,$3.8413,8200142,$3.8175,$3.8929,$3.7817
02/12/2020,$3.8571,9077976,$3.9048,$3.9444,$3.8333
02/11/2020,$3.8333,14772189,$3.7222,$3.8968,$3.7063
02/10/2020,$3.6746,17071324,$3.7302,$3.7659,$3.6349
02/07/2020,$3.7381,29259153,$3.8175,$3.8413,$3.7222
02/06/2020,$3.9524,39936178,$4.00,$4.123,$3.9246
02/05/2020,$3.9841,6786569,$4.0238,$4.0476,$3.9683
02/04/2020,$3.9603,12305001,$3.9286,$3.9603,$3.9048
02/03/2020,$3.8016,8719889,$3.754,$3.8294,$3.754
01/31/2020,$3.7143,11948488,$3.7222,$3.75,$3.6825
01/30/2020,$3.8333,24555132,$3.6587,$3.8492,$3.627
01/29/2020,$3.7778,13534378,$3.754,$3.8016,$3.7222
01/28/2020,$3.8254,9794260,$3.8254,$3.8492,$3.7619
01/27/2020,$3.7619,27602278,$3.8175,$3.8775,$3.746
01/24/2020,$4.1032,16528642,$4.2302,$4.2402,$4.0556
01/23/2020,$4.2143,14300319,$4.0794,$4.2222,$4.0635
01/22/2020,$4.119,14341068,$4.1111,$4.1667,$4.0357
01/21/2020,$4.1032,20547248,$4.1429,$4.1587,$4.0397
01/17/2020,$4.0794,17234192,$4.0159,$4.1032,$3.9921
01/16/2020,$3.9921,24036024,$3.9841,$4.0079,$3.9206
01/15/2020,$3.9762,11596586,$4.0873,$4.0873,$3.9405
01/14/2020,$4.0714,13658501,$4.1508,$4.1786,$4.0516
01/13/2020,$4.1587,11565137,$4.0635,$4.1825,$4.0556
01/10/2020,$4.0238,18621615,$4.0159,$4.1032,$3.996
01/09/2020,$3.9603,7530123,$3.9762,$4.0119,$3.9206
01/08/2020,$4.0159,7888497,$3.9762,$4.0714,$3.9762
01/07/2020,$3.9921,13978931,$3.9048,$4.0238,$3.881
01/06/2020,$3.9365,17490841,$3.8889,$3.9603,$3.8452
01/03/2020,$3.9365,20898965,$3.9603,$4.004,$3.881
01/02/2020,$4.0397,12175258,$4.0317,$4.0635,$3.9841
12/31/2019,$3.8889,2804828,$3.873,$3.8968,$3.8413
12/30/2019,$3.8968,9051734,$3.9048,$3.9405,$3.8571
12/27/2019,$3.8254,11246316,$3.8571,$3.8849,$3.8095
12/26/2019,$3.8333,6958490,$3.7698,$3.8333,$3.7698
12/24/2019,$3.7381,1427334,$3.7143,$3.7579,$3.7143
12/23/2019,$3.7302,6246823,$3.7063,$3.746,$3.6667
12/20/2019,$3.6587,15092683,$3.6746,$3.6905,$3.6349
12/19/2019,$3.5317,19181963,$3.50,$3.5873,$3.4921
12/18/2019,$3.4524,11220984,$3.4921,$3.5317,$3.4365
12/17/2019,$3.4921,8213215,$3.4921,$3.5635,$3.4762
12/16/2019,$3.5079,9476037,$3.5873,$3.5952,$3.496
12/13/2019,$3.5159,17332119,$3.4524,$3.5317,$3.4444
12/12/2019,$3.4444,8037890,$3.3651,$3.4603,$3.3571
12/11/2019,$3.3651,8883934,$3.373,$3.4048,$3.3492
12/10/2019,$3.3492,16928541,$3.3254,$3.3889,$3.2857
12/09/2019,$3.2778,16607014,$3.3333,$3.3571,$3.2698
12/06/2019,$3.3175,13794656,$3.254,$3.381,$3.246
12/05/2019,$3.2381,10562089,$3.2222,$3.2619,$3.1825
12/04/2019,$3.2302,8917334,$3.2143,$3.2698,$3.1984
12/03/2019,$3.1984,11292223,$3.2143,$3.2381,$3.1746
12/02/2019,$3.2302,9023616,$3.1667,$3.254,$3.1627
11/29/2019,$3.1508,6176623,$3.1825,$3.1905,$3.131
11/27/2019,$3.2222,15304691,$3.1508,$3.246,$3.1508
11/26/2019,$3.1667,14681696,$3.127,$3.2063,$3.1105
11/25/2019,$3.119,21071736,$3.1508,$3.2381,$3.119
11/22/2019,$3.1349,26413329,$3.0794,$3.1627,$3.0794
11/21/2019,$3.0873,55240327,$2.8968,$3.0952,$2.8968
11/20/2019,$2.8571,9593529,$2.8095,$2.881,$2.8095
11/19/2019,$2.8651,8539446,$2.8492,$2.8651,$2.7937
11/18/2019,$2.8333,11005209,$2.8889,$2.8889,$2.8016
11/15/2019,$2.9206,4023366,$2.9286,$2.9509,$2.8889
11/14/2019,$2.881,8834487,$2.8571,$2.9048,$2.8095
11/13/2019,$2.873,7896092,$2.8492,$2.8929,$2.8333
11/12/2019,$2.8889,10049754,$2.8571,$2.9048,$2.8254
11/11/2019,$2.881,13193195,$2.8413,$2.9127,$2.8333
11/08/2019,$2.8651,15972314,$2.8889,$2.9524,$2.8333
11/07/2019,$2.9286,13968372,$2.8968,$2.9683,$2.881
11/06/2019,$2.8175,15437293,$2.8413,$2.8849,$2.8016
11/05/2019,$2.9048,12299065,$2.8571,$2.9286,$2.8571
11/04/2019,$2.8175,22156155,$2.8254,$2.873,$2.8175
11/01/2019,$2.7381,15682035,$2.6587,$2.754,$2.656
10/31/2019,$2.6111,9419151,$2.6508,$2.684,$2.5873
10/30/2019,$2.6111,14181627,$2.5397,$2.6429,$2.5079
10/29/2019,$2.5476,17704940,$2.5635,$2.6111,$2.5397
10/28/2019,$2.5714,10326676,$2.619,$2.6508,$2.5714
10/25/2019,$2.5873,11042062,$2.5556,$2.619,$2.5556
10/24/2019,$2.5397,11875001,$2.5952,$2.6032,$2.50
10/23/2019,$2.5873,8109880,$2.5635,$2.6032,$2.5556
10/22/2019,$2.5397,8715330,$2.50,$2.5873,$2.4921
10/21/2019,$2.5238,9486186,$2.4841,$2.5238,$2.4841
10/18/2019,$2.4841,5671715,$2.5317,$2.5516,$2.4841
10/17/2019,$2.50,6766390,$2.5159,$2.5556,$2.50
10/16/2019,$2.5079,6776211,$2.4921,$2.5516,$2.4921
10/15/2019,$2.5317,8740261,$2.5238,$2.5794,$2.5079
10/14/2019,$2.4921,5051893,$2.4841,$2.5317,$2.4762
10/11/2019,$2.5476,13615862,$2.5079,$2.5714,$2.5079
10/10/2019,$2.4524,18002073,$2.4127,$2.4921,$2.4048
10/09/2019,$2.3968,9901711,$2.4127,$2.4286,$2.3492
10/08/2019,$2.3968,19430624,$2.4127,$2.4365,$2.3571
10/07/2019,$2.4444,8939061,$2.50,$2.5159,$2.4206
10/04/2019,$2.5238,12345863,$2.4841,$2.5397,$2.4841
10/03/2019,$2.4603,16135194,$2.3889,$2.4603,$2.3532
10/02/2019,$2.381,11086264,$2.3889,$2.4048,$2.3532
10/01/2019,$2.4524,5155276,$2.4762,$2.5139,$2.4393
09/30/2019,$2.50,7450646,$2.4286,$2.5079,$2.4206
09/27/2019,$2.4524,7135857,$2.4762,$2.496,$2.4286
09/26/2019,$2.4444,14887555,$2.4921,$2.4921,$2.4444
09/25/2019,$2.4524,8642974,$2.3968,$2.4802,$2.369
09/24/2019,$2.4206,10674881,$2.4683,$2.4683,$2.3889
09/23/2019,$2.4762,10308939,$2.4524,$2.50,$2.4471
09/20/2019,$2.4603,13197391,$2.50,$2.5278,$2.4444
09/19/2019,$2.5238,3335687,$2.5397,$2.5556,$2.50
09/18/2019,$2.5556,7726634,$2.5952,$2.6053,$2.5079
09/17/2019,$2.6111,8720391,$2.5238,$2.6111,$2.5159
09/16/2019,$2.5873,9940302,$2.5556,$2.6032,$2.5238
